"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ExoRNeasy1_1"	"ExoRNeasy2_2"	"ExoRNeasy3_3"	"ExoRNeasy1_145"	"Nor1"	"Nor2"	"Nor3"
"458"	"hsa-mir-320c-1"	2.39836786666748	-2.10494618153257	2.94459609352355	-0.714850565129208	0.474701386308592	NA	1.1361876004203	0.68179567137208	0.61973922151969	1.6519418024794	0	1.4282882202079	11.270622550673
"459"	"hsa-miR-4489"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"460"	"hsa-miR-204-3p"	1.61008893581043	-4.45725355473775	3.65851515053913	-1.21832310960388	0.223101211489266	NA	0	0	0	0	0	0	11.270622550673
"461"	"hsa-miR-3187-3p"	3.2718856479706	0.309131948744086	3.43124878662975	0.0900931316751654	0.928213207154308	NA	0	0.68179567137208	13.6342628734332	0	0	0	8.58714099098896
"462"	"hsa-miR-32-3p"	3.9399476104475	5.20371268474913	3.4743734061583	1.49774134107911	0.134200466413768	NA	0	10.2269350705812	17.3526982025513	0	0	0	0
"463"	"hsa-miR-4473"	4.54409707001215	-0.827916927779238	3.39805747832414	-0.243644179964711	0.807506408503545	NA	13.6342512050436	0	0	0	18.1744282850415	0	0
"464"	"hsa-miR-4451"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"465"	"hsa-miR-6891-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"466"	"hsa-miR-372-3p"	4.72882174771578	-1.24062129479966	2.52395951245342	-0.491537716305802	0.623046182998971	NA	0	0	0.61973922151969	11.5635926173558	15.3783623950351	2.85657644041581	2.68348155968405
"467"	"hsa-miR-544b"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"468"	"hsa-miR-3174"	2.75931274387786	4.67756089607342	3.69303848026369	1.26658872391155	0.205302386476136	NA	19.315189207145	0	0	0	0	0	0
"469"	"hsa-miR-302d-3p"	6.10055776973578	-2.64417025848973	2.04917652830501	-1.29035747870725	0.196926568502467	NA	0	0.68179567137208	0.61973922151969	6.60776720991761	18.1744282850415	8.56972932124743	8.05044467905215
"470"	"hsa-miR-6503-3p"	6.99604484871664	-0.219502891858978	2.98309200822616	-0.0735823404888881	NA	NA	0	0	0	26.4310688396704	0	0	22.541245101346
"471"	"hsa-miR-517a-3p|hsa-miR-517b-3p"	6.24624552359395	0.656823367874902	2.56055224478068	0.256516292223188	0.797552201822078	NA	0	0	0	29.7349524446292	5.59213178001276	5.71315288083162	2.68348155968405
"472"	"hsa-miR-548am-3p"	1.53633883699611	-0.00409419280214033	3.60116882113953	-0.00113690665600198	0.999092879927519	NA	0	6.13616104234872	0	0	1.39803294500319	0	3.22017787162086
"473"	"hsa-miR-550a-3-5p"	3.83597283984969	-2.33515321076972	2.37894219041194	-0.981593087962073	0.326300354068922	NA	1.1361876004203	1.36359134274416	0	3.30388360495881	9.78623061502233	4.28486466062371	6.97705205517853
"474"	"hsa-miR-329-3p"	5.9056656571827	5.78658439738234	3.02993567346255	1.90980437243724	0.0561584061168571	NA	0	25.226439840767	16.1132197595119	0	0	0	0
"475"	"hsa-miR-378i"	1.3637229874866	-2.2495725255402	3.64200011985428	-0.61767502787183	0.536789576384885	NA	0	0	1.85921766455907	0	0	2.85657644041581	4.83026680743129
"476"	"hsa-let-7i"	0.629450689402401	-3.08426358044132	3.70197995680399	-0.833138919289027	0.404766386062225	NA	0	0	0	0	2.79606589000638	0	1.61008893581043
"477"	"hsa-miR-548ah-3p|hsa-miR-548av-3p|hsa-miR-548p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"478"	"hsa-miR-1908-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"479"	"hsa-miR-4500"	1.57754294753126	-1.94740109066844	3.62861097213074	-0.536679491305434	0.591489024807775	NA	0	0	0	3.30388360495881	5.59213178001276	0	2.14678524774724
"480"	"hsa-miR-6793-5p"	4.79034639087913	-5.25272930002219	3.28276843978953	-1.60009132424795	0.109578325355603	NA	0	0.68179567137208	0	0	0	32.8506290647818	0
"481"	"hsa-miR-4288"	0.301440555939998	-0.537233782864923	3.79456425738169	-0.141579835371038	0.887411895510276	NA	0	0.68179567137208	0	0	0	1.4282882202079	0
"482"	"hsa-miR-4710"	0.980266499750979	-2.14024778171903	3.67165052361142	-0.582911627333719	0.559952792864723	NA	0	0	1.23947844303938	0	4.19409883500957	1.4282882202079	0
"483"	"hsa-miR-4791"	0.153341803410517	-1.50381849329625	3.78780946430362	-0.39701534817637	0.691356142568414	NA	0	0	0	0	0	0	1.07339262387362
"484"	"hsa-miR-525-5p"	0.153341803410517	-1.50381849329625	3.78780946430362	-0.39701534817637	0.691356142568414	NA	0	0	0	0	0	0	1.07339262387362
"485"	"hsa-miR-324-3p"	5.61877153138411	-0.191754154571455	2.54829624646509	-0.0752479837606986	0.940017407023273	NA	0	0	13.0145236519135	8.25970901239701	0	5.71315288083162	12.3440151745466
"486"	"hsa-miR-3168"	2.07697355211163	-1.59689833708064	3.29225380082198	-0.485047154226671	0.627642896966402	NA	1.1361876004203	1.36359134274416	1.85921766455907	0	0	8.56972932124743	1.61008893581043
"487"	"hsa-miR-7849-3p"	4.11551245334892	-0.115818543268307	3.10674717263409	-0.0372796809114368	0.970262006513311	NA	0	4.77256969960456	11.1553059873544	0	0	0	12.8807114864834
"488"	"hsa-miR-378h"	0.899892074297912	1.3917969188484	3.70321692489897	0.375834564130042	0.707039889994144	NA	2.27237520084059	0.68179567137208	0.61973922151969	1.6519418024794	0	0	1.07339262387362
"489"	"hsa-miR-302c-3p"	5.09555902687029	-3.17863719171129	2.57040600497938	-1.23662844918415	0.216225053083879	NA	0	0	0	4.95582540743821	16.7763953400383	8.56972932124743	5.3669631193681
"490"	"hsa-miR-516a-5p"	0.0885341745028129	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0	0.61973922151969	0	0	0	0
"491"	"hsa-miR-518b"	19.2455105000556	-2.61610678455766	1.78871108405427	-1.46256531190494	NA	NA	0	20.4538701411624	0	3.30388360495881	4.19409883500957	105.693328295385	1.07339262387362
"492"	"hsa-miR-4433a-5p"	0.336382797675598	0.508812790093984	3.77900597115092	0.134641965103596	0.892894960334825	NA	1.1361876004203	0.68179567137208	0	0	0	0	0.53669631193681
"493"	"hsa-miR-548ah-3p|hsa-miR-548p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"494"	"hsa-miR-151b"	5.91979729180603	-2.17299263025849	2.20025855860297	-0.987607852614473	0.323344738982955	NA	0	6.13616104234872	0	3.30388360495881	15.3783623950351	8.56972932124743	8.05044467905215
"495"	"hsa-miR-92a-1-5p"	2.27168102399909	4.38812714147958	3.69633391239524	1.187156584194	0.235165862412496	NA	0	0	4.33817455063783	11.5635926173558	0	0	0
"496"	"hsa-miR-219a-1-3p"	2.99308596939602	-1.67177189517309	3.51555348826464	-0.47553590089119	0.634405050646261	NA	0	6.13616104234872	0	0	1.39803294500319	0	13.4174077984202
"497"	"hsa-miR-6511b-3p"	3.06789191889032	4.81715479724974	3.691668188667	1.30487209333652	0.191936405222941	NA	0	0	0	21.4752434322322	0	0	0
"498"	"hsa-miR-1304-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"499"	"hsa-miR-6866-5p"	4.40428158726861	-5.89182312997473	3.20104589660581	-1.84059314370408	0.0656812032484462	NA	0	0	0	0	12.5822965050287	0	18.2476746058515
"500"	"hsa-miR-877-3p"	2.85582959366972	2.86753852312156	3.62881565384111	0.790213335881712	0.429403189058981	NA	6.81712560252178	0	0	11.5635926173558	0	0	1.61008893581043
"501"	"hsa-miR-5010-3p"	5.44424514419705	1.14823733000329	2.85604513671307	0.402037529184415	0.687656406886861	NA	0	11.5905264133254	16.7329589810316	0	9.78623061502233	0	0
"502"	"hsa-miR-3198"	2.92653047244696	-0.130702290195178	3.54652575614122	-0.0368536137003521	0.970601725504019	NA	11.361876004203	0	0	0	0	0	9.12383730292577
"503"	"hsa-miR-3127-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"504"	"hsa-miR-3150a-5p"	2.29002526427558	3.49890260083341	3.68203536006782	0.950263172043238	0.341978546851335	NA	0	0	15.4934805379923	0	0	0	0.53669631193681
"505"	"hsa-miR-374b-3p"	0.61973922151969	2.57316571769695	3.74124764802856	0.687782782584005	0.491589580017472	NA	0	0	4.33817455063783	0	0	0	0
"506"	"hsa-miR-539-3p"	4.60377707414627	5.42655741453961	3.68701121934476	1.47180387899769	NA	NA	0	0	32.2264395190239	0	0	0	0
"507"	"hsa-miR-455-5p"	1.36359134274416	3.68335939024219	3.70769471250883	0.993436535595949	0.320497264134948	NA	0	9.54513939920912	0	0	0	0	0
"508"	"hsa-miR-190b"	4.27708560754399	-1.5027922350839	3.4168778643606	-0.439814443108613	0.660071506052923	NA	0	9.54513939920912	0	0	0	0	20.3944598535988
"509"	"hsa-miR-3143"	11.6303469359787	-7.28518514035157	2.6618201981773	-2.73691857374144	NA	NA	0	0	0	0	0	81.4124285518506	0
"510"	"hsa-miR-4743-5p"	1.36359134274416	3.68335939024219	3.70769471250883	0.993436535595949	0.320497264134948	NA	0	9.54513939920912	0	0	0	0	0
"511"	"hsa-miR-4632-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"512"	"hsa-miR-4646-5p"	3.15809739649545	-4.60453813636008	3.64596143224004	-1.26291465829662	0.206619851442939	NA	1.1361876004203	0	0	0	20.9704941750479	0	0
"513"	"hsa-miR-5683"	1.38007623069465	-4.2382608985335	3.66304329067447	-1.15703270811007	0.247258997367072	NA	0	0	0	0	0	0	9.66053361486258
"514"	"hsa-miR-4639-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"515"	"hsa-miR-4726-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"516"	"hsa-miR-4424"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"517"	"hsa-miR-4659b-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"518"	"hsa-miR-885-3p"	5.30507053220079	-6.1518862931935	3.41200303716235	-1.8030131351553	0.0713861518353958	NA	0	0	0	0	0	37.1354937254055	0
"519"	"hsa-miR-1260b"	6.32527640377786	-6.40582317997092	3.21196230898563	-1.99436436786643	0.0461122495647798	NA	0	0	0	0	0	44.276934826445	0
"520"	"hsa-miR-1273c"	1.65154589564908	-2.9690501453006	3.6422361919991	-0.815172325128918	0.414973676786244	NA	0	1.36359134274416	0	0	0	0	10.1972299267994
"521"	"hsa-miR-378a-5p"	1.19831395285988	-3.99554328498281	3.66891754226626	-1.08902509771719	0.276142818201267	NA	0	0	0	0	8.38819767001914	0	0
"522"	"hsa-miR-3661"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"523"	"hsa-miR-3124-5p"	1.62312514345757	3.90959971006732	3.70343847388785	1.05566752023371	0.291120141109935	NA	11.361876004203	0	0	0	0	0	0
"524"	"hsa-miR-1229-3p"	3.33478446141794	4.95177415856647	3.69046546365675	1.34177496235392	0.179668972732607	NA	22.7237520084059	0	0.61973922151969	0	0	0	0
"525"	"hsa-miR-7854-3p"	2.93839374524452	0.0334045852820817	3.54729311665783	0.00941692275871319	0.992486493768375	NA	11.361876004203	0	0.61973922151969	0	0	0	8.58714099098896
"526"	"hsa-miR-5697"	0.996721722168361	-3.77773042487941	3.67507976170577	-1.02793154702199	0.303982028734938	NA	0	0	0	0	0	0	6.97705205517853
"527"	"hsa-miR-450a-2-3p"	0.811562571728783	2.90359817872082	3.72853875680185	0.77874963038104	0.436127214128573	NA	5.68093800210148	0	0	0	0	0	0
"528"	"hsa-miR-146a-3p"	4.00734638938256	-5.74620068898251	3.38628354357232	-1.69690476743735	0.089714666565089	NA	0	0	0	0	23.7665600650542	4.28486466062371	0
"529"	"hsa-miR-656-3p"	4.19493453410949	-0.379393698139886	3.454927220728	-0.109812356064607	0.912558191588725	NA	0	0	14.8737413164726	0	0	0	14.4908004222939
"530"	"hsa-miR-136-5p"	5.75395849644004	1.55034870855207	2.78231536772544	0.557215305833391	0.577380333449054	NA	0	6.8179567137208	25.4093080823073	0	0	0	8.05044467905215
"531"	"hsa-miR-141-3p"	5.88518085469736	-6.30506377870015	2.62624445392133	-2.40079089716338	0.0163596819103011	NA	0	0	0	0	27.9606589000638	1.4282882202079	11.8073188626098
"532"	"hsa-miR-6735-5p"	0.297118373767896	-0.537233782864923	3.79456425738169	-0.141579835371038	0.887411895510276	NA	0	0.68179567137208	0	0	1.39803294500319	0	0
"533"	"hsa-miR-7155-3p"	4.38473868558508	5.34751610629864	3.00271028908727	1.78089645402458	0.074929368027653	NA	0	8.18154805646496	9.29608832279535	13.2155344198352	0	0	0
"534"	"hsa-miR-3179"	0.389597526498332	1.95013409251764	3.77021678215697	0.517247204921186	0.60498360350588	NA	0	2.72718268548832	0	0	0	0	0
"535"	"hsa-miR-3192-5p"	2.24032718788011	3.11653562728848	3.67493120853139	0.848052779886984	0.396408577499673	NA	0	0	14.2540020949529	0	0	1.4282882202079	0
"536"	"hsa-miR-1249-3p"	0.199718992143313	-1.25856408323345	3.79456450023944	-0.331675501405769	0.740134301515606	NA	0	0	0	0	1.39803294500319	0	0
"537"	"hsa-miR-3688-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"538"	"hsa-miR-1193"	2.43658776239012	3.55525362023359	3.68133364457862	0.965751535579856	0.334168524834594	NA	0	0	0	16.519418024794	0	0	0.53669631193681
"539"	"hsa-miR-6819-3p"	1.07339262387362	-3.88236622949521	3.6720058618145	-1.05728759037894	0.290380355095692	NA	0	0	0	0	0	0	7.51374836711534
"540"	"hsa-miR-3913-5p"	9.28070207816704	-0.438707354367436	2.72984162373355	-0.16070798780166	NA	NA	0	0	32.2264395190239	0	0	0	32.7384750281454
"541"	"hsa-miR-4638-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"542"	"hsa-miR-4659a-3p"	4.15533097043979	5.2716802698877	3.43955110509224	1.53266519636327	0.125358368661789	NA	21.5875644079856	7.49975238509288	0	0	0	0	0
"543"	"hsa-miR-548n"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"544"	"hsa-miR-3180-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"545"	"hsa-miR-377-5p"	0.389597526498332	1.95013409251764	3.77021678215697	0.517247204921186	0.60498360350588	NA	0	2.72718268548832	0	0	0	0	0
"546"	"hsa-miR-324-5p"	3.64112235779038	5.07727679157891	3.60535804565437	1.40825868812078	0.15905448373238	NA	0	12.2723220846974	0	13.2155344198352	0	0	0
"547"	"hsa-miR-3164"	0.0885341745028129	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0	0.61973922151969	0	0	0	0
"548"	"hsa-miR-202-3p"	4.92676766199329	-6.05227917738049	3.06555306722961	-1.97428622002295	0.0483492068860636	NA	0	0	0	0	16.7763953400383	0	17.7109782939147
"549"	"hsa-miR-6868-3p"	2.0362860135647	4.25822266964278	3.69803904505934	1.15148126284168	0.249534299347834	NA	0	0	14.2540020949529	0	0	0	0
"550"	"hsa-miR-132-5p"	4.55715272867698	-0.135838747704589	2.53502705448506	-0.0535847329377641	0.957266020386204	NA	11.361876004203	0.68179567137208	5.57765299367721	0	1.39803294500319	0	12.8807114864834
"551"	"hsa-miR-6789-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"552"	"hsa-miR-610"	2.14278639574082	4.3287160867232	3.69709497236386	1.17084254504706	0.241662072999903	NA	0	14.9995047701858	0	0	0	0	0
"553"	"hsa-miR-6514-5p"	8.2062753883907	1.13372938308665	2.82794568958361	0.400902106169368	NA	NA	0	42.9531272964411	0	0	0	0	14.4908004222939
"554"	"hsa-miR-6740-5p"	2.56749106058157	4.58952311350376	3.6939726392086	1.24243560030456	0.214075887447276	NA	0	0	17.972437424071	0	0	0	0
"555"	"hsa-miR-873-3p"	5.82804438027963	-0.299473675055167	3.14436693772414	-0.0952413255152473	0.92412314614199	NA	0	0	0	21.4752434322322	0	0	19.3210672297252
"556"	"hsa-miR-636"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"557"	"hsa-miR-4646-3p"	1.99344344433672	-4.76138252859646	3.65325062604136	-1.30332764323806	0.192462927523235	NA	0	0	0	0	0	0	13.9541041103571
"558"	"hsa-miR-4479"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"559"	"hsa-miR-6805-5p"	4.14222597142911	-0.100614589731147	3.11862926964815	-0.0322624400118256	0.974262762130004	NA	0	13.6359134274416	2.47895688607876	0	0	0	12.8807114864834
"560"	"hsa-miR-664a-3p"	2.0362860135647	4.25822266964278	3.69803904505934	1.15148126284168	0.249534299347834	NA	0	0	14.2540020949529	0	0	0	0
"561"	"hsa-miR-548a-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"562"	"hsa-miR-4504"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"563"	"hsa-miR-222-5p"	1.77068349005626	4.05881476541713	3.7009695175627	1.09668959610618	0.272777105963982	NA	0	0	12.3947844303938	0	0	0	0
"564"	"hsa-miR-3920"	3.92233509291885	5.19697630448845	3.47796807308413	1.49425647253857	0.135108597294685	NA	0	15.6813004415578	11.7750452088741	0	0	0	0
"565"	"hsa-miR-365a-5p"	0.280712076020673	-1.89179898485029	3.77896085625212	-0.500613543461396	0.616643128978813	NA	0	0	0	0	0	1.4282882202079	0.53669631193681
"566"	"hsa-miR-190a-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"567"	"hsa-miR-3163"	1.41654679204501	3.74107714424745	3.70654589451898	1.00931628818613	0.312822970974904	NA	0	0	9.91582754431504	0	0	0	0
"568"	"hsa-miR-769-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"569"	"hsa-miR-6798-3p"	1.62058796636042	2.59939034658526	3.68349162365645	0.705686509476831	0.480383112272276	NA	0	0	9.91582754431504	0	0	1.4282882202079	0
"570"	"hsa-miR-2276-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"571"	"hsa-miR-214-3p"	3.99437984286626	-5.74231919644757	3.64213317479448	-1.57663625157573	0.114879246378135	NA	0	0	0	0	27.9606589000638	0	0
"572"	"hsa-miR-181c-5p"	1.03198739115571	1.8434440547823	3.7028781315582	0.497840865750169	0.618596209815309	NA	0	2.72718268548832	3.09869610759845	0	1.39803294500319	0	0
"573"	"hsa-let-7g"	0.199718992143313	-1.25856408323345	3.79456450023944	-0.331675501405769	0.740134301515606	NA	0	0	0	0	1.39803294500319	0	0
"574"	"hsa-miR-6729-5p"	0.766709017052586	-3.40852507967641	3.68783945234447	-0.924260701617449	0.355350598135385	NA	0	0	0	0	0	0	5.3669631193681
"575"	"hsa-miR-296-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"576"	"hsa-miR-5009-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"577"	"hsa-let-7f-1-3p"	5.34893969628451	-1.98227640178624	2.81848419177714	-0.70331293947629	0.48186074862085	NA	0	0	9.29608832279535	0	12.5822965050287	0	15.5641930461675
"578"	"hsa-miR-1290"	1.56459989980869	-0.729139270821677	3.59803160109888	-0.202649490515589	0.839409004638732	NA	2.27237520084059	1.36359134274416	1.23947844303938	0	0	2.85657644041581	3.22017787162086
"579"	"hsa-miR-6857-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"580"	"hsa-miR-4296"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"581"	"hsa-miR-548ab"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"582"	"hsa-miR-187-3p"	0.235991686068486	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0	0	1.6519418024794	0	0	0
"583"	"hsa-miR-6881-3p"	1.68214931555345	3.98570630135654	3.7021478299801	1.0765929628958	0.281662149427407	NA	0	0	11.7750452088741	0	0	0	0
"584"	"hsa-miR-1298-5p"	2.12980946646122	2.78873796924155	3.66913146041419	0.760053979893852	0.447222319335583	NA	0	0	0.61973922151969	13.2155344198352	0	0	1.07339262387362
"585"	"hsa-miR-3675-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"586"	"hsa-miR-4657"	0.876594434621246	3.05559886816068	3.72357290613997	0.820609383831903	0.41186880087718	NA	0	6.13616104234872	0	0	0	0	0
"587"	"hsa-miR-1234-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"588"	"hsa-mir-30c-2"	0.666782135386138	2.59243310759099	3.74042712749945	0.693084778615665	0.488256349393235	NA	0	1.36359134274416	0	3.30388360495881	0	0	0
"589"	"hsa-mir-30c-1"	0.666782135386138	2.59243310759099	3.74042712749945	0.693084778615665	0.488256349393235	NA	0	1.36359134274416	0	3.30388360495881	0	0	0
"590"	"hsa-let-7c-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"591"	"hsa-miR-3909"	2.64077105945424	4.60702685897951	3.69378239123473	1.24723829695867	0.212310134454265	NA	10.2256884037827	0	0	8.25970901239701	0	0	0
"592"	"hsa-miR-3150b-3p"	0.843379918757844	-3.54239628788918	3.68284197746018	-0.961864861313473	0.336117491522532	NA	0	0	0	0	0	0	5.90365943130491
"593"	"hsa-miR-5196-3p"	3.77586697709578	5.11983772977238	3.68911196423899	1.3878238935013	0.165190677214022	NA	0	0	0	26.4310688396704	0	0	0
"594"	"hsa-miR-362-5p"	2.94670878066323	-1.64270608213179	3.55473394702381	-0.462117870595389	0.643996795495785	NA	0	6.13616104234872	0	0	0	0	14.4908004222939
"595"	"hsa-miR-627-5p"	1.68214931555345	3.98570630135654	3.7021478299801	1.0765929628958	0.281662149427407	NA	0	0	11.7750452088741	0	0	0	0
"596"	"hsa-miR-3653-3p"	0.53669631193681	-2.91034016627292	3.71092579694496	-0.784262560213106	0.432886063244902	NA	0	0	0	0	0	0	3.75687418355767
"597"	"hsa-miR-4683"	0.61973922151969	2.57316571769695	3.74124764802856	0.687782782584005	0.491589580017472	NA	0	0	4.33817455063783	0	0	0	0
"598"	"hsa-miR-576-5p"	2.72333500034981	4.65473059292132	3.6932753409816	1.26032590672868	0.207551818029145	NA	0	7.49975238509288	0	11.5635926173558	0	0	0
"599"	"hsa-miR-141-5p"	0.153341803410517	-1.50381849329625	3.78780946430362	-0.39701534817637	0.691356142568414	NA	0	0	0	0	0	0	1.07339262387362
"600"	"hsa-miR-6764-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"601"	"hsa-miR-520f-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"602"	"hsa-miR-548ah-3p|hsa-miR-548av-3p"	1.57287556794061	1.55507695177262	3.65710250574783	0.425221045712699	0.670675543580247	NA	0	8.86334372783704	0	0	0	0	2.14678524774724
"603"	"hsa-mir-516b-2"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"604"	"hsa-miR-6892-5p"	2.43468771518635	4.49652960105149	3.69502255721362	1.21691533175437	0.223636431635666	NA	17.0428140063044	0	0	0	0	0	0
"605"	"hsa-miR-6783-3p"	1.53341803410517	-4.38789081709016	3.65987689297324	-1.19891759898117	0.230559987855189	NA	0	0	0	0	0	0	10.7339262387362
"606"	"hsa-miR-548l"	5.83592071121598	1.55226922003796	2.70007033887273	0.574899548982131	0.565359234975734	NA	31.8132528117683	0	0.61973922151969	0	6.99016472501595	1.4282882202079	0
"607"	"hsa-miR-512-3p"	0.716422754232472	-1.95113231815043	3.72496073215155	-0.52379943265159	0.60041804804948	NA	0	0	0	1.6519418024794	1.39803294500319	1.4282882202079	0.53669631193681
"608"	"hsa-miR-520g-3p|hsa-miR-520h"	1.19831395285988	-3.99554328498281	3.66891754226626	-1.08902509771719	0.276142818201267	NA	0	0	0	0	8.38819767001914	0	0
"609"	"hsa-miR-371a-5p"	1.11852612191059	-3.90716447572897	3.6713087530176	-1.06424295491833	0.287218652571659	NA	0	0	0	0	1.39803294500319	4.28486466062371	2.14678524774724
"610"	"hsa-miR-526b-5p"	13.275681314786	-7.47460155797511	2.11721560490896	-3.53039224755596	NA	NA	0	0	0	0	4.19409883500957	87.1255814326822	1.61008893581043
"611"	"hsa-miR-208b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"612"	"hsa-miR-429"	3.24210295316307	-0.168264109089445	3.40643456896567	-0.0493959609917113	0.960603746896388	NA	0	12.2723220846974	0	0	5.59213178001276	0	4.83026680743129
"613"	"hsa-miR-522-3p"	3.63985891684901	-4.78806591410832	3.27659039719749	-1.46129522878527	0.14393443868193	NA	0	0	0	1.6519418024794	20.9704941750479	2.85657644041581	0
"614"	"hsa-miR-518a-3p"	0.199718992143313	-1.25856408323345	3.79456450023944	-0.331675501405769	0.740134301515606	NA	0	0	0	0	1.39803294500319	0	0
"615"	"hsa-miR-1298-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"616"	"hsa-miR-1269b"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"617"	"hsa-miR-378b"	0.919133476358314	-2.61661372344332	3.69066079591041	-0.708982447355436	0.478335369390342	NA	1.1361876004203	0	0	0	2.79606589000638	1.4282882202079	1.07339262387362
"618"	"hsa-miR-4686"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"619"	"hsa-miR-532-3p"	0.486996908122914	2.22707019356333	3.75792461720414	0.592633014341903	0.553426779643763	NA	0	3.4089783568604	0	0	0	0	0
"620"	"hsa-miR-6787-3p"	2.11006268649484	4.28947699427825	3.69761485623305	1.16006592386103	0.246021966705125	NA	14.7704388054638	0	0	0	0	0	0
"621"	"hsa-miR-205-5p"	5.6896687314229	-6.25435123965694	2.93094259861046	-2.13390437691345	0.032850609130802	NA	0	0	0	0	0	32.8506290647818	6.97705205517853
"622"	"hsa-miR-4796-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"623"	"hsa-miR-6738-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"624"	"hsa-miR-4498"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"625"	"hsa-miR-556-5p"	1.17995843034243	3.41241147669174	3.71373200837385	0.918863146020584	0.35816715863209	NA	0	0	0	8.25970901239701	0	0	0
"626"	"hsa-miR-6855-5p"	3.71277966155341	5.11549215644949	3.18813550745573	1.60454037931778	0.108594991290929	NA	7.95331320294207	14.3177090988137	3.71843532911814	0	0	0	0
"627"	"hsa-miR-6837-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"628"	"hsa-miR-151a-5p"	3.52432682346714	3.82875382883507	3.16082053325947	1.21131642513307	0.225774156072295	NA	1.1361876004203	20.4538701411624	0	1.6519418024794	0	1.4282882202079	0
"629"	"hsa-miR-6787-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"630"	"hsa-miR-135a-3p"	0.920050820463103	-3.664870416475	3.67864858379725	-0.996254557343985	0.319126477248974	NA	0	0	0	0	0	0	6.44035574324172
"631"	"hsa-miR-4440"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"632"	"hsa-miR-1285-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"633"	"hsa-let-7f-2-3p"	2.80775944188225	-2.45519773753477	3.01473922912577	-0.814398046044844	0.415416957649494	NA	1.1361876004203	1.36359134274416	1.23947844303938	0	15.3783623950351	0	0.53669631193681
"634"	"hsa-miR-376a-3p"	5.99219360580772	-5.59803739185795	3.0148307015301	-1.85683308486171	NA	NA	0	0	0.61973922151969	0	0	0	41.3256160191344
