"Row.names"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"E18_Double_KO_1"	"E18_Double_KO_2"	"E18_Double_KO_3"	"E18_WT_2"	"E18_WT_3"	"E18_WT_4"
"4426"	"ENSMUSG00000028821"	-1.25667602068556	6.161467703056	-6.75069398835378	0.000170418209252372	0.0011372516826681	0.776237457497993	6.79742586058988	7.04117089804752	6.52892323481648	5.62433918669509	5.28608281514612	5.6908642230409
"4427"	"ENSMUSG00000028822"	-1.23659200722762	6.41719487891537	-6.00206590321914	0.000370550381661893	0.00192999151371314	-0.0729578406587734	7.15064177476941	6.97596649442584	6.97638221178771	5.62994842797929	5.52777977797299	6.24245058655702
"4428"	"ENSMUSG00000028826"	-0.794045150003035	5.94093968766738	-4.79442160811042	0.00150684416171532	0.00531853238109913	-1.5945961908956	6.45954127960017	6.41468159523557	6.13819061576838	5.34354865805461	5.54003804487947	5.74963793246607
"4430"	"ENSMUSG00000028832"	2.37373869161816	4.87444741270748	10.3955478763913	0.00000823275277281948	0.00018019533562612	4.19003089748568	3.83179846003483	3.6044916046343	3.63380980698432	6.11745314555211	5.69733646980568	6.36179498923366
"4433"	"ENSMUSG00000028836"	-1.95203949333778	5.71290769928522	-7.75946869426002	0.0000658471729518216	0.00061279045980964	1.83148103398823	6.30869602720478	7.16798162037181	6.57879287911103	4.89372908756871	4.42729683252929	4.90094974892574
"4436"	"ENSMUSG00000028841"	-2.29924400960009	5.6774669422425	-11.4837514423029	0.0000039802647752262	0.000118916128931111	4.87680483805274	6.78010898302333	6.90465314277874	6.80088855341538	4.94503031627422	4.4454568700268	4.18866378793653
"4438"	"ENSMUSG00000028843"	-1.97949482668261	7.0734765289976	-5.94615529359316	0.000393737919477394	0.00200180594073666	-0.121657805034123	8.06072920016309	7.316346614094	8.78756122834207	5.92463692602417	6.04901362636771	6.30257157899459
"4439"	"ENSMUSG00000028847"	-1.07804464630748	6.07033020701843	-7.93732644960288	0.0000562532004493589	0.000553768862393342	1.98580692468573	6.62224660609755	6.55170226238227	6.65327109507031	5.66861408561507	5.41249983060121	5.51364736234417
"4446"	"ENSMUSG00000028862"	-5.26697692147547	4.45430393231153	-10.028963755008	0.000010677845458578	0.000208288103626332	4.04401635927408	7.4584077091475	6.45930099238174	7.27138252769088	0.898384448306799	1.60565768446543	3.03269023187682
"4448"	"ENSMUSG00000028868"	-0.730862815614532	6.57671119049159	-5.26635648964336	0.000850605561222639	0.00349979214694162	-0.980132307082413	7.06862541827081	6.9706783693949	6.78729162450893	6.24501241001277	6.25410023229587	6.13455908846628
"4450"	"ENSMUSG00000028873"	3.85783380997169	3.6686596758888	15.595258006709	0.000000409439119857494	0.0000480645634159325	7.18998677094086	1.78915412262634	1.78841946547559	1.63700514614413	5.75431251524607	5.58896329442448	5.45410351141622
"4453"	"ENSMUSG00000028882"	0.704713848185407	4.58523120804044	4.52647493519334	0.00211476767591672	0.00681986337670785	-1.85133252318977	4.08311310165503	4.17531400040872	4.44436006820173	4.94682918812934	4.91388349900701	4.94788739084083
"4454"	"ENSMUSG00000028884"	2.39781286377393	3.87728705004314	12.5558584466729	0.0000020618704022831	0.0000867905529252526	5.70108290110923	2.73625917419421	2.80147561830103	2.48216210091411	5.13057045215881	5.02941645444696	5.08383850024373
"4460"	"ENSMUSG00000028896"	2.02900023046724	4.6219011707112	8.40541170962629	0.0000376626142632632	0.00042424507095899	2.57199842222357	3.45636503510721	3.28318415722516	4.11832237871149	5.68055519626164	5.79656339238605	5.39641686457565
"4465"	"ENSMUSG00000028906"	1.30673014664211	6.21185428137381	9.67269620825752	0.0000138595816747187	0.000242181631381597	3.51686098010735	5.62346082558925	5.48616633161528	5.56585756576914	6.88460769760016	6.96110740085594	6.74992586681307
"4467"	"ENSMUSG00000028909"	-1.95669054115493	3.00851286458263	-4.91669085316483	0.00129541193347277	0.00476926270266163	-1.00897857081081	4.46902827037296	3.51220967089406	3.92796185396365	2.0863741655111	1.3724585081724	2.6830447185816
"4471"	"ENSMUSG00000028917"	-0.801288628411009	5.04622187864384	-4.7887721021205	0.00151748665778906	0.00534461679574284	-1.56493160303131	5.50548660291433	5.17781940487205	5.66310009507885	4.57808218717216	4.67826693769649	4.67457604412915
"4473"	"ENSMUSG00000028923"	-1.35712437815858	6.28852976976414	-9.61600022616418	0.0000144579769266127	0.000244820172811063	3.46312309172	7.04465485577473	7.07292462536854	6.78441271102501	5.65327195047027	5.61949766257259	5.55641681337372
"4474"	"ENSMUSG00000028926"	0.822813000367459	3.96961045706666	4.32386181871935	0.00275179798635197	0.00835829496468051	-2.02460893083166	3.67199277839359	3.70054670945025	3.28035055700012	4.28573561819221	4.3285586486567	4.5504784307071
"4480"	"ENSMUSG00000028945"	-0.749718210993759	6.39582712426754	-5.35557698035151	0.00076612580407186	0.0032565044909792	-0.866260493575134	6.86947068299305	6.79196718986464	6.65011161931342	6.06789624767242	5.88497374072546	6.11054326503624
"4493"	"ENSMUSG00000028967"	-1.97270409737028	6.60076182369069	-11.1325577308504	0.00000499741025983325	0.000137183586208737	4.61520553471213	7.75982374800543	7.74810532896076	7.25639738000539	5.49630260413187	5.65547914842677	5.68846273261391
"4497"	"ENSMUSG00000028974"	0.803022505327828	5.09795997552652	4.28736474853038	0.00288732988972257	0.00866365623764662	-2.2407657120472	4.71059045343264	4.80255831631874	4.57338250625302	5.54105029557102	5.76557921328867	5.19459906829503
"4500"	"ENSMUSG00000028979"	1.47167182457475	3.51124522444204	4.91455030498575	0.00129882118668324	0.00477843024697299	-1.09233143347063	3.10414060809486	3.01828700737418	2.20053047620299	4.18264212522811	4.58122764564488	3.98064348410722
"4501"	"ENSMUSG00000028980"	-2.41448072489382	9.26096462681352	-10.7505429979487	0.00000644869207529155	0.000161949399774894	4.45241784868638	10.518135792575	10.5487009061049	10.3297826396307	8.29538638046515	8.21368718341862	7.66009485868677
"4508"	"ENSMUSG00000028999"	-0.953242168906947	5.26946416781347	-5.36472068700829	0.000758003349637894	0.00324052665550378	-0.825567598008188	5.46812743048051	5.95494016219105	5.80622068357367	4.72368750941906	4.67826693769649	4.98554228352006
"4510"	"ENSMUSG00000029004"	-0.946082427228284	6.70641833854837	-4.75365239043783	0.00158551647605215	0.00550404500885282	-1.65405369272158	7.38394150920081	6.75720841965463	7.39449103549378	6.21696219841198	6.3434305313101	6.1424763372189
"4511"	"ENSMUSG00000029007"	-1.73484238619197	6.74199933308314	-9.5374745221225	0.0000153351442823971	0.000253480914314916	3.40265785889637	7.5386883902956	7.3306775152425	7.95365712983166	5.94277856766525	5.87235100672972	5.81384338873409
"4512"	"ENSMUSG00000029009"	-0.798472248579263	6.53839120136065	-4.2179937579517	0.00316533912487086	0.00929136953170026	-2.40115649257994	7.11885181165962	6.61284790089213	7.08038882354955	6.21696219841198	6.29362086153659	5.90767561211405
"4521"	"ENSMUSG00000029030"	-1.37493719110936	6.63507842003005	-8.42577255553515	0.0000370265726526344	0.000420817163627145	2.44073118428532	7.3853737016158	7.48127268914487	7.10367268646483	5.96158491457548	6.1072077373057	5.7713587910736
"4528"	"ENSMUSG00000029050"	-0.656616785773967	7.77584095550015	-4.91344943083022	0.00130057837512865	0.00478151109130572	-1.4042439768238	8.11928223134584	8.16135046379705	8.0364485008001	7.44964674392824	7.36942333797535	7.5188944551543
"4533"	"ENSMUSG00000029062"	-1.02413870148323	7.45481626931887	-4.50880064659609	0.00216338039677929	0.00694562940002521	-1.97037380539524	8.0405702553318	7.53665298242818	8.31280609224708	6.85473814970266	6.76457504046266	7.21955509574084
"4537"	"ENSMUSG00000029068"	-1.3700601928164	7.69676104005677	-8.1836218925883	0.0000454416552572737	0.000483671335757779	2.24799170813869	8.47923592860989	8.22673248205751	8.43601448940158	6.87519213119992	6.89840281288529	7.26498839618643
"4538"	"ENSMUSG00000029070"	-1.21903966160502	6.61871011537082	-5.33304691795374	0.000786551158314634	0.00331207270810912	-0.892527296461564	7.45386449946983	7.26739127050853	6.96243995924233	5.62546278102049	5.99386778762756	6.4092343943562
"4539"	"ENSMUSG00000029071"	-0.943036244721476	6.94790853873919	-5.22918551336809	0.000888781017233095	0.00360963134225488	-1.02378526551757	7.38680447367445	7.23166443348942	7.63640655888394	6.51733751618935	6.69838853361726	6.21684971658073
"4543"	"ENSMUSG00000029082"	-2.45570113269781	7.9948247201255	-12.6815008666586	0.00000191538414231924	0.0000829135146468403	5.67980097765152	9.20633153453273	8.9672427337828	9.4846584496361	7.0214925379317	6.67378087561458	6.61544218925508
"4545"	"ENSMUSG00000029090"	1.28979009938145	4.54232819269887	8.73415171057566	0.0000287246088248083	0.000356338457407893	2.83624228313181	3.87593788876841	3.83360823924184	3.98925369237442	5.20761465345957	5.19241346700964	5.15514121533936
"4546"	"ENSMUSG00000029093"	1.30007268696851	4.08077731278452	5.00512140672428	0.00116278642110563	0.00439311969097969	-1.09436450834699	3.69064857767391	3.34987521331211	3.24727873539447	4.45202363782778	4.57757293807702	5.16726477442185
"4548"	"ENSMUSG00000029098"	-2.3817562927488	5.62705360932163	-14.1385711577831	0.000000853194212672819	0.0000639021146884452	6.5119683549938	6.57198201470123	7.06843094461074	6.81576913517202	4.38460783114698	4.47522467384278	4.44630705645604
"4549"	"ENSMUSG00000029101"	-1.28535702772674	4.78438568738766	-7.04106779599467	0.000128244130326063	0.000931043042444926	1.15354875743691	5.52986585602544	5.61869937775294	5.12174785331061	4.06168397293407	4.0903152793909	4.28400178491202
"4552"	"ENSMUSG00000029104"	-1.04695423290536	5.95885483769867	-6.03611979795548	0.000357169658779316	0.00188387925356378	-0.0292338050679213	6.33066896208702	6.64640046060316	6.47280404621588	5.40372538582055	5.69649426602176	5.20303590544367
"4558"	"ENSMUSG00000029122"	1.6964584168505	3.30466970748595	6.11320324159564	0.00032881227689232	0.00177869991823593	0.429906428480873	2.87321838741481	1.85672547886649	2.7055694326272	4.05502792864376	4.09543576405951	4.24204125330391
"4561"	"ENSMUSG00000029131"	-1.3385994457216	5.45798547459036	-9.55654649213594	0.0000151167488438201	0.000252633203165863	3.43167462811172	6.15820176608225	6.19976353211052	6.01833752822908	4.77319155264615	4.68507613047073	4.9133423380034
"4562"	"ENSMUSG00000029135"	-2.68381690025711	6.21606315326308	-5.90659057793344	0.000411114858765674	0.00206657652429931	-0.165312540617598	8.00809024396202	7.43873145806653	7.20134014512756	4.08474123376814	4.57940144914674	5.9840743895075
"4572"	"ENSMUSG00000029163"	0.948988410244613	7.43128156802474	6.06535741503119	0.000346107049604758	0.00184159416312214	0.0310901767863934	6.89449696291256	6.90616487366197	7.0745086644377	7.74024865934384	7.84800233537445	8.12426791241795
"4574"	"ENSMUSG00000029166"	-1.27645782237255	5.2338321164582	-4.83684421441264	0.00142948842501798	0.00512143044621362	-1.50533935244077	5.83389794385074	5.35505014342448	6.43015523809999	4.60567241526048	4.54799711607824	4.63021984203527
"4576"	"ENSMUSG00000029171"	-1.82817499260507	5.49040835698933	-11.3380350583798	0.00000437104574245366	0.000126403463312276	4.77496634228125	6.54318644098238	6.26719521220274	6.39189264830759	4.58502936772763	4.37982189658589	4.77532457612972
"4581"	"ENSMUSG00000029177"	3.4402276444015	4.08718218264678	12.7222593034243	0.00000187040561393789	0.0000825655003283795	5.80266914762903	2.67511887938031	1.82297668751195	2.668575225145	5.88859078022685	5.8520733350084	5.6157581886082
"4584"	"ENSMUSG00000029185"	1.26393897713696	5.71722080281273	4.7740014227254	0.001545701879765	0.00542378077756216	-1.59830096539555	4.99954298707174	5.09186813975529	5.16444755229707	5.89139576174731	6.21699451703752	6.93907585896745
"4587"	"ENSMUSG00000029189"	-1.29476054211566	6.57811323904222	-5.34392984985227	0.000776611058959414	0.00328362146401018	-0.878236822842362	7.06147597539633	7.37028194406037	7.2491070809431	6.05544483228512	6.33154531490635	5.40082428666203
"4589"	"ENSMUSG00000029191"	1.21076829065466	5.17263872197562	7.13373295421626	0.000117339522721599	0.000878314627600045	1.24271328539629	4.51162014709743	4.83678248703698	4.33449557186275	5.7584154544946	5.72237664206321	5.87214202929876
"4591"	"ENSMUSG00000029195"	3.42658372514758	3.30247946860983	4.48767760646137	0.00222308138448268	0.00708130427526544	-1.47518492785915	0.604729551488912	1.36461175656901	2.84473218029882	5.19707299352361	5.74291649698742	4.06081383279121
"4593"	"ENSMUSG00000029198"	-1.04255228566603	6.08856517019094	-4.81625708703556	0.0014664714563575	0.00521439936106324	-1.56676661759387	6.63273604578033	6.68800526046087	6.51335909780724	5.73257853472963	5.8790473856257	5.08566469674187
"4598"	"ENSMUSG00000029207"	-0.566076412047034	5.11431175970945	-4.19789803669843	0.00325119912367547	0.00948448857711947	-2.39353328875819	5.51074552140172	5.33722970018042	5.34723252082801	4.84633011217809	4.86674684958223	4.77758585408622
"4601"	"ENSMUSG00000029213"	0.641782593294508	5.04035958165253	4.35329567597402	0.00264752527814401	0.00811746396840556	-2.14769454708416	4.59980287040899	4.74289780011141	4.81259333460674	5.30339428468872	5.27934910378092	5.50412009631844
"4602"	"ENSMUSG00000029217"	-0.900491970633179	4.73294391556521	-4.32057064013368	0.00276373180533256	0.00838719193813271	-2.17900144781638	4.94619783277192	5.58133790164144	5.01772478876738	4.27431957412646	4.42729683252929	4.15078656355477
"4606"	"ENSMUSG00000029229"	-1.10737236862326	5.35967165267553	-7.35274239544756	0.0000954418443371068	0.000764490643738752	1.42941684066693	5.8282925165333	6.03818656481188	5.86599405610111	4.73622367844327	4.69016201719804	4.9991710829656
"4611"	"ENSMUSG00000029246"	1.83290594956529	4.05120562358308	5.70351780899262	0.000514741296412152	0.00242820565281177	-0.174953960326155	3.04737151216236	3.49623871398228	2.83363447141549	5.12422543900279	5.34531236615928	4.46045123877631
"4615"	"ENSMUSG00000029253"	0.94037142919757	4.08011757502077	5.10403136022144	0.0010318217456759	0.00401085952542148	-0.984162410013943	3.3741166233475	3.86296641884064	3.56166002122848	4.63274489142686	4.46734645609	4.58187103919116
"4616"	"ENSMUSG00000029260"	2.1214831208729	5.06000297754432	5.18437187711789	0.000937329059390068	0.00373960484669169	-0.959255449798376	5.10761558779392	3.53844121246724	3.3980267656539	6.28963911225968	6.32229374955655	5.70400143753463
"4621"	"ENSMUSG00000029273"	-4.54412545741913	3.84206190057617	-8.22472889112445	0.0000438737842732373	0.000471235263521537	2.60272129930369	6.49976772500902	6.50657348868366	5.29963414045561	1.0666559308966	1.48598745380282	2.19375266460934
"4622"	"ENSMUSG00000029283"	1.77437813582507	3.49948503513571	6.45276706037698	0.000230342980203115	0.00139849210094793	0.78338748284428	2.48870575514943	2.66527123470272	2.65602997182588	4.19782852904278	4.18462642899214	4.80444829110129
"4623"	"ENSMUSG00000029287"	-1.07239548702538	6.83809683712556	-4.54737227767371	0.0020588198611239	0.00668243591678319	-1.93467223477035	7.48091159766763	7.64474123668147	7.00015140825355	5.96868524285824	6.26833934355032	6.66575219374215
"4625"	"ENSMUSG00000029291"	-1.23539212229403	6.1159358107521	-7.17682839006368	0.000112622837808772	0.000852832953166647	1.22866646765781	6.52077184546696	7.0562276243231	6.62538821368646	5.48272710152502	5.55498354639435	5.45551653311672
"4629"	"ENSMUSG00000029310"	-1.04509619516602	5.66635782828453	-7.6672562545543	0.0000715301243292601	0.000643807615884179	1.7315159827169	6.28228904493184	6.17656724650539	6.10626875941727	5.08065079995088	5.08839040246641	5.26398071643541
"4630"	"ENSMUSG00000029311"	-0.82677347469212	6.40806082510387	-4.5330215975625	0.00209706433942774	0.00677117327236963	-1.95733969400299	6.49976772500902	6.96633725767143	6.9995308942479	5.88952638015645	6.1855270814244	5.90767561211405
"4631"	"ENSMUSG00000029313"	-1.70891012547767	4.70700274618366	-8.35953753650612	0.000039140871384613	0.000435704111119723	2.46378585165591	5.83249862750351	5.65511767770427	5.19077883909913	3.80030879102197	3.82651123094569	3.93680131082739
"4634"	"ENSMUSG00000029321"	-8.18811129857831	1.21536434041271	-9.75955252155448	0.0000129959115643721	0.000236221140795064	3.80601602615588	5.93124075224387	4.90288745232559	5.10569225789476	-2.89417347182272	-4.46043150599234	-1.29302944217292
"4640"	"ENSMUSG00000029338"	0.94830277738711	4.28492919794257	5.29470639363976	0.000822700922830518	0.00341053488623161	-0.775059027942215	3.80921177496759	3.88357669851593	3.73866712080343	4.56642869052251	4.97071783150702	4.74097307133894
"4641"	"ENSMUSG00000029344"	-1.0417102341076	5.73455194349454	-6.76740369239033	0.00016761140280889	0.0011250198547476	0.800610095460957	6.27406560953717	6.26248180194144	6.23309592825214	5.30479768464461	5.37298571265146	4.95988492394043
"4643"	"ENSMUSG00000029346"	-1.02521948893964	4.48741510243301	-6.1866476069937	0.000304095487397686	0.00169982837767406	0.244489456187758	5.11454053728611	4.80903749655408	5.08478326813178	4.12977884992172	3.90734724047299	3.87900322223139
"4644"	"ENSMUSG00000029360"	-1.73605394001451	6.08456018003919	-11.5257413603942	0.00000387505352226785	0.000117803893190114	4.88766363080229	7.15736372072561	6.7865055326096	6.91452914725359	5.24902750316718	5.27822375657808	5.12171141990104
"4647"	"ENSMUSG00000029366"	1.88487836202418	3.73657914087664	6.79883782707473	0.000162469346643912	0.0011062172868741	1.12108299619126	2.77173706954893	2.78404102496501	2.84473218029882	4.89186272891141	4.89491959043247	4.23218225110319
"4658"	"ENSMUSG00000029392"	-1.40258915849823	4.27752245614122	-5.3685659694577	0.00075461588376199	0.00322737200471963	-0.700633577409072	5.3557257632531	4.89072129414779	4.65445411690034	3.4456765310619	3.28776134359712	4.03079568788704
"4665"	"ENSMUSG00000029407"	0.679954249808723	6.48062332425094	4.42594362967086	0.00240808545040791	0.00752309628241917	-2.1015715793891	5.96611511471578	6.25617320466465	6.19782829327986	6.63971242665842	6.93991429054236	6.88399661564454
"4667"	"ENSMUSG00000029414"	4.88280058733197	1.69187966125447	10.3685060621549	0.00000838988008775875	0.000181350484973862	4.18646770270853	-0.421742659872279	-1.67101215316171	-0.138779696912608	4.16110896367847	4.31764562354302	3.90405789025192
"4668"	"ENSMUSG00000029415"	0.983109241629054	4.63785468699797	6.53173795960967	0.000212454121386987	0.00132480717396054	0.643605644878742	4.09249651711367	4.1985302836745	4.14550111105689	5.08555793067129	5.26009778539719	5.04494449407427
"4674"	"ENSMUSG00000029430"	1.56323731961668	6.52845194044353	9.28266736482719	0.0000186190653200252	0.000284680032547503	3.20041296735785	5.81418291711786	5.96754443290786	5.45435673525425	7.32724102664308	7.36677885911029	7.24060767162782
"4678"	"ENSMUSG00000029439"	-1.0236708953299	6.367841578655	-7.07132322558026	0.00012456451205473	0.000910757546999317	1.11546094242404	6.99235527894295	6.70894375396566	6.93609156690473	5.88671775816449	5.73555579203617	5.94738532191602
"4681"	"ENSMUSG00000029447"	0.829070042133542	7.68837827530573	5.89899920535287	0.000414545001288711	0.00207512006663395	-0.154624595187989	7.20410145064725	7.37829188032055	7.2396793796732	8.21612339510866	8.07281710082969	8.01925644525501
"4683"	"ENSMUSG00000029455"	1.51058956718869	6.77873089640185	6.9782371084743	0.000136277988624288	0.000968174104599774	1.03655623177655	6.22371563449895	5.84678844274272	5.99486851259376	7.87531020584424	7.60576982990767	7.12593275282375
"4684"	"ENSMUSG00000029458"	-0.658284316944094	5.78019464906424	-4.5288178931998	0.00210841326278426	0.0068035917731744	-1.95445037933264	6.06356489194418	5.95883014106518	6.30717568946823	5.4889136249025	5.4589284415784	5.40375510542698
"4688"	"ENSMUSG00000029464"	1.12612348421515	4.22132495761753	5.4438961184998	0.000691504351935679	0.00304256062085283	-0.566048348484244	3.5682036754638	4.05327430693375	3.31268121061611	4.78731595257701	4.80869517315708	4.79777942695741
"4689"	"ENSMUSG00000029465"	-0.861026785697253	7.54403635370493	-4.85072737146074	0.00140512508401741	0.00507083842364768	-1.50105589270967	7.96403986837935	7.71283611366912	8.24191092697179	7.12839249999196	6.95689361168758	7.26014510152979
"4697"	"ENSMUSG00000029478"	-1.37837076929412	6.94944203727024	-9.64363647043196	0.000014162751705397	0.000242234217598304	3.48820067014845	7.83372310351351	7.57105041603889	7.50965959872971	6.27610929652555	6.2768158370354	6.22929397177836
"4699"	"ENSMUSG00000029482"	2.05946990005686	4.74913560804285	9.67285560807846	0.0000138579388841498	0.000242181631381597	3.63409834794888	3.69064857767391	4.08565535544704	3.34430318978933	5.95176455150249	5.72320387548088	5.69923809836342
"4700"	"ENSMUSG00000029484"	-1.99501039599145	8.17598435458558	-9.76661509675514	0.0000129283783335835	0.000235818157077663	3.6434223703355	9.42473440504283	9.21371803322992	8.88820474418622	7.43113198326696	6.92848269889731	7.16963426289025
"4704"	"ENSMUSG00000029501"	-0.697308101437409	5.25983146047155	-4.41708141598933	0.00243599133939173	0.00758293471726221	-2.09171427664701	5.59238115906127	5.82670664906748	5.40084912398648	4.88624912244788	4.85169512159926	5.00110758666694
"4709"	"ENSMUSG00000029512"	-1.03469389828393	5.78286165425986	-5.14521079416773	0.000982144589749769	0.00386966718855695	-1.12642728349724	6.42745969943343	6.16819163493523	6.31118178726178	5.41416555831668	5.5258846118011	4.85028663381094
"4711"	"ENSMUSG00000029516"	3.1280110412203	3.21332013075313	10.9913102265781	0.00000548636619747639	0.000145220840932009	4.74029805700055	1.45272645804386	1.43332450665302	2.09295058900318	4.81121206892317	4.91822461073048	4.57148255116505
"4712"	"ENSMUSG00000029518"	-1.11303554705053	6.26785213251372	-6.01465147069817	0.000365541635254875	0.00191270074571965	-0.0581589179425208	6.81098914988858	7.13397927958186	6.53064226396344	5.72630820957819	5.84220741779521	5.56298647427505
"4713"	"ENSMUSG00000029521"	1.83853167421138	2.98562372232569	7.58517676934734	0.0000770513037959286	0.000669258484182347	2.02688102829591	2.15428671607887	1.78841946547559	2.30064196099319	3.92600549059246	3.99763327688105	3.74675542393295
"4723"	"ENSMUSG00000029553"	2.66437490281676	3.4000842513282	4.76258477940682	0.00156790313845671	0.00547029829883706	-1.18921997978882	1.50987036514747	0.991952859560718	3.82525480579952	4.98934261541199	4.59575459069774	4.48833027135174
"4728"	"ENSMUSG00000029561"	-3.13370896369151	5.75072127902825	-11.2474890886799	0.00000463549980992173	0.000130114599084894	4.73110271822765	7.26242151855598	7.15913328777	7.48681846334534	3.97619124776068	3.73760420220692	4.8821589545306
"4730"	"ENSMUSG00000029571"	-0.803438721652217	7.29775788376876	-5.31555482238845	0.000802822355154937	0.00335488103960847	-0.90519000379759	7.58595950350682	7.77951179740929	7.73251886634434	6.82423708494159	7.10292367959581	6.7613963708147
"4731"	"ENSMUSG00000029575"	1.73628625839973	4.16910386322537	8.39526970727495	0.0000379839821274165	0.000426478900840982	2.60389488090404	3.42699618295044	3.07673327975774	3.42785098103629	5.1788204142757	5.1176266328673	4.78659568846474
"4732"	"ENSMUSG00000029577"	-0.790116258410698	6.62175032255799	-4.5618889091812	0.00202090511436085	0.00660158304313514	-1.91744147758041	7.12286407697362	6.73752988913515	7.18887500900171	6.30234083809873	6.34289241304915	6.03599970908959
"4733"	"ENSMUSG00000029578"	-1.12320919110063	6.69213602534115	-7.45772033881168	0.000086591134245142	0.000720230418197393	1.51317335818822	7.22238067091624	7.15490064562326	7.38359377976185	6.31423509348955	6.11037293173216	5.96733303052384
"4735"	"ENSMUSG00000029581"	1.10271337414112	6.54592238767284	7.74914245177323	0.0000664578319140646	0.000614188514142693	1.80937030459392	5.87661696387668	6.01875291890443	6.09003899358327	7.02872944177443	7.01547076985001	7.2459252380482
"4737"	"ENSMUSG00000029591"	3.6556421830606	1.79690401359832	10.1555979008694	0.00000975139147668669	0.000198794543496297	4.08866016160442	-0.132236042677294	-0.292500529907982	0.371415035406576	3.57692106434015	3.75712235840773	3.50070219602071
"4743"	"ENSMUSG00000029605"	-2.99241631345257	3.11957593591559	-6.62594518714687	0.000193100585253834	0.00123853595612838	1.05307447643446	4.5732392653611	4.01642185515462	5.26700643089369	1.64719976035075	1.40581710511883	1.80777119861457
"4750"	"ENSMUSG00000029622"	-0.894990097397914	7.71104955512289	-5.27700309488223	0.000840005990251055	0.00346982212182766	-0.933089863508185	8.05713928841118	7.97103953976626	8.4396787695926	7.35967401316468	7.29431684063296	7.14444887916964
"4754"	"ENSMUSG00000029629"	0.813032409078897	5.24713685684144	4.20544981999302	0.00321864129163088	0.00941063372021548	-2.37002704374573	4.75558458993264	4.86607679383102	4.89497699146359	5.66096341216573	5.3280149535152	5.97720440014045
"4759"	"ENSMUSG00000029641"	-1.62600813291937	2.97286555554781	-6.92610418057024	0.000143369868188612	0.00100378216805185	1.33149812486467	3.84850940024276	3.5436307685698	3.96403110867117	2.21136094234963	1.97141428097306	2.29824683248044
"4761"	"ENSMUSG00000029647"	-0.908482541836571	6.09579891470188	-5.30959044679175	0.000808454783727742	0.00337143698120822	-0.921376069756488	6.48113487322962	6.3961532738554	6.77065886587422	5.66096341216573	5.42475642856086	5.84112663452546
"4768"	"ENSMUSG00000029661"	2.24569332648486	11.1424296384888	7.32271615751705	0.0000981553956237902	0.000776062089962393	1.67297135775275	10.0403051132203	9.75815045686156	10.2656200455556	11.8149488145447	12.0611229286917	12.9144304720589
"4769"	"ENSMUSG00000029664"	2.29941561639408	3.40699203365095	8.73137051579436	0.0000287894877582601	0.000356338457407893	3.0257239951203	1.78915412262634	2.23587844244681	2.74163868733472	4.48953082065133	4.47522467384278	4.71052545500371
"4771"	"ENSMUSG00000029670"	1.16074611978364	4.98849848479781	5.90540354803335	0.000411649140189842	0.00206657652429931	-0.107343493020238	4.29301165520377	4.47058412522211	4.45887787665692	5.7532849546322	5.74046709904611	5.21476519802578
"4773"	"ENSMUSG00000029673"	-0.889538317036592	4.39741855296444	-4.33715384849846	0.00270416734779224	0.00825704197209866	-2.10984452983978	4.92271764836745	4.84941009536473	4.71920129821496	3.99717627289002	3.59304190727698	4.30296409567253
"4774"	"ENSMUSG00000029674"	-1.07752571010622	5.12059145877835	-5.812832539736	0.000455776944885624	0.00222579281163731	-0.260773586852824	5.86297435591801	5.32220931420723	5.79339030714427	4.48458584566131	4.54986347473554	4.71052545500371
"4778"	"ENSMUSG00000029686"	-0.625578793405466	7.01662188624227	-4.91987829565075	0.00129035343849948	0.00475521381936257	-1.42806518771465	7.344234020953	7.25558035688935	7.38786773133003	6.74839402198343	6.66949542751805	6.69415975877975
"4779"	"ENSMUSG00000029687"	1.64611442117948	4.12238005307596	8.31798428322613	0.0000405360042913155	0.000445510398115018	2.53735302153351	3.32719557596	3.44723681350828	3.10684503066156	5.16960679036272	4.82881892811738	4.8545771798458
"4780"	"ENSMUSG00000029695"	3.38630134291478	4.1364803922942	4.77610323829171	0.00154165218443169	0.00541505329781632	-1.24775590177927	1.61778570431436	1.47737968673096	4.35404458426753	5.96868524285824	6.37113965348609	5.02984748210799
"4783"	"ENSMUSG00000029705"	-1.14467833669274	5.88668508082291	-5.85892894995991	0.000433182746153331	0.00214160770887122	-0.237753814408824	6.691034686345	6.56834769711575	6.11431568488992	5.275035729535	5.13886148869185	5.53251519835996
"4785"	"ENSMUSG00000029710"	1.17998691304587	5.36608880116597	4.82613536062469	0.00144859699156342	0.00516674542754197	-1.50634805447194	4.4176944418891	5.30550423761814	4.57338250625302	5.7716699897972	5.98492827593054	6.14335335550785
"4788"	"ENSMUSG00000029718"	1.75042881125189	6.74510604810311	4.25363031395697	0.00301906314906505	0.00895299474068149	-2.32328021681263	6.15596589575347	5.2398803730043	6.23731279655471	6.98868788654171	7.39300801608328	8.45578132068118
"4793"	"ENSMUSG00000029730"	2.18208148134742	5.0563247690761	10.1817013888138	0.0000095718289648521	0.000197323778640659	4.00431085323878	4.00576419136878	4.05690830140149	3.82525480579952	6.31979863874404	6.3509431875176	5.77927948962515
