"","E18_Double_KO_1","E18_Double_KO_2","E18_Double_KO_3","E18_WT_2","E18_WT_3","E18_WT_4"
"ENSMUSG00000060376",5.25277657947823,5.08654453577774,4.89497699146359,5.28217779877902,5.20786257306766,4.85671767733176
"ENSMUSG00000061286",3.88136156072343,3.39076404442498,3.28035055700012,3.3455955182337,3.16162031346404,3.60115010168605
"ENSMUSG00000002603",6.10472035294529,6.00565018169625,6.29306609005279,5.30899971200616,5.27822375657808,5.61449377569563
"ENSMUSG00000002608",5.83389794385074,5.45620839732636,5.94417572478806,5.20310622778782,5.2950124841398,5.14991405367581
"ENSMUSG00000040725",7.01597088767621,6.84337315652032,6.77211282925341,7.37845631315365,7.29208852465234,7.03481862425826
"ENSMUSG00000002602",8.21071406752816,8.06696747949897,7.89213819018938,5.31318953597968,6.21758169451445,7.06567958796302
"ENSMUSG00000040703",8.82750250371395,8.4341106451018,8.25470826957409,7.2601021686985,6.87029867590191,6.47201669275804
"ENSMUSG00000058709",6.53460660575804,6.99787283110453,6.44663812811117,6.09329357945089,6.27963030347792,5.42842956572578
"ENSMUSG00000061479",5.94555073922401,5.47941212901247,5.98110462203011,6.09734837425297,5.98837310813289,5.80056186762874
"ENSMUSG00000078786",6.30365515890062,6.32786030083256,6.33498753948589,5.05419375976195,5.15978831951515,4.80887713584074
"ENSMUSG00000003752",6.13455049801761,6.47432564457717,6.12687086337644,4.4290421689251,4.37140352089256,4.21225979356245
"ENSMUSG00000003762",4.51162014709743,4.46512453482432,4.71315858763888,4.68325535621302,4.65764438227292,4.43775350348985
"ENSMUSG00000063160",6.51118290052918,6.07270027344508,6.3738111413234,4.52367904306317,4.94683625825239,5.24776137707395
"ENSMUSG00000040488",6.98355641456491,6.29438736151786,6.87718436637108,3.28431354312301,4.16039924268366,4.81108647017893
"ENSMUSG00000089832",4.67042718405559,4.28163203761242,4.97290926001762,4.41611470750876,4.56839545775909,4.26155940950472
"ENSMUSG00000040466",4.19187629947194,3.59452475987525,4.74904093569732,5.13531096586839,4.92830335959186,5.40667998233532
"ENSMUSG00000055200",3.93450550819896,3.84626354004787,3.90693860339323,3.40438011469083,3.0864629538953,3.3013933877973
"ENSMUSG00000008384",6.25643360308632,4.88255314753941,6.10165028395356,4.29423875699747,4.24347206745232,4.24531267203196
"ENSMUSG00000003363",6.52250846324017,6.12470285334002,6.57879287911103,5.92919376822351,6.40452840915026,6.35726651559906
"ENSMUSG00000049643",3.58824142870034,3.75525260154039,3.62095720491226,4.38725984483658,4.41096040839479,4.00013965973302
"ENSMUSG00000004056",5.9194260771452,6.0178209453314,5.81612157075235,6.06541454687546,6.29473426698709,6.06405949229486
"ENSMUSG00000040390",4.49048138003928,4.31842965513971,4.80976451989475,4.54283544124018,4.46734645609,4.5478312831004
"ENSMUSG00000037640",3.0760352704145,2.99574443872309,3.06949161617919,4.04162300023217,3.84182660875489,4.27442634019704
"ENSMUSG00000063047",2.724236645945,2.73043628136918,2.53792537243612,3.33464521867316,3.3231124547942,3.25020593293852
"ENSMUSG00000030603",6.55256569709635,6.57279653997431,6.61083582874991,6.68190590794245,6.65872578179952,6.64732279634764
"ENSMUSG00000046865",3.84296056632213,3.65331843194096,3.86939423453309,4.77521781005914,4.40684723371732,4.5921852567841
"ENSMUSG00000002409",5.07957852649164,4.94859649036634,5.14886273209059,3.94413003852838,4.17498432098173,3.5701787146182
"ENSMUSG00000046058",4.17430901951068,4.06414894415775,4.0906217829432,4.04498592725813,3.88090198806762,4.1402814561613
"ENSMUSG00000003438",4.61616013226532,4.61562261173099,4.45887787665692,5.32014564897804,5.19002192888903,4.71052545500371
"ENSMUSG00000003435",7.252515008443,7.05531955503056,7.35283050101749,7.1866440557856,7.31119551368626,6.6797236654357
"ENSMUSG00000109168",5.06057979871927,4.26915459732111,5.1285744987339,4.23658093233891,4.00853187481761,4.04588283234532
"ENSMUSG00000037563",7.25825864449465,6.96682024898524,7.0362972511233,6.92987605484814,6.73453049525441,6.73894376018626
"ENSMUSG00000037552",8.21635800092939,7.51435887607369,8.22210063253537,6.70068427883431,6.80694042527294,6.3527237827744
"ENSMUSG00000044786",7.67453325118437,7.08898695967003,7.50835162489498,5.83034038129723,5.91641740137367,5.87214202929876
"ENSMUSG00000003444",3.2285113011006,3.06234218745212,3.75640539804363,4.11064891163412,4.13575825015207,3.41614508594578
"ENSMUSG00000003437",7.43738945239997,7.57327238903834,7.31642296521869,7.40944421390256,7.07306046359687,7.25852705000351
"ENSMUSG00000109336",7.74688303427266,7.16461722289107,7.75033243335838,6.1676798566705,6.22694417744513,6.00255826053566
"ENSMUSG00000060791",3.85954345051774,3.55395421183856,4.09527564194942,3.25557364768196,2.71282920801323,3.09203824152645
"ENSMUSG00000084174",3.60144696749961,2.74852673835207,3.54134003684889,4.61475313786589,4.43942888754865,4.09385409455521
"ENSMUSG00000030602",6.92960559958,6.72044626688796,6.8395407567737,6.24574325858002,6.26550274208422,5.73574906427593
"ENSMUSG00000045948",3.3112098717873,4.10333566300757,3.04082785792704,4.30269207243787,4.18222193670073,4.27122034989794
"ENSMUSG00000070699",2.91612697888411,2.86088910380803,2.71769299170969,3.52969278683086,3.83877651239494,3.2105871034726
"ENSMUSG00000030595",5.00700521943747,4.71786618565028,4.90826157005255,4.10743578103893,4.0644366475653,4.00013965973302
"ENSMUSG00000015149",6.82019636598491,6.13848804072745,6.83676434015373,6.00970837391346,5.92937906117585,5.85189708425637
"ENSMUSG00000051735",2.57156268755371,2.28628339588405,2.21770562001112,3.59996780110222,3.33614894447109,3.6757889025788
"ENSMUSG00000015165",7.38966176797213,7.39166364852028,7.38454464157969,7.87578240780931,7.84058828471917,7.54002707843103
"ENSMUSG00000053898",6.35328836608458,5.88408820181534,6.69602650167633,7.17671414998894,7.05148582959029,6.72904629776194
"ENSMUSG00000053964",4.00576419136878,2.72130526961705,4.03357204192424,3.47589114410891,3.54893059721135,3.40448688076141
"ENSMUSG00000054083",7.33438119084649,6.41042690046086,7.34112302139156,5.44249247538656,5.24980094916716,6.07605127203546
"ENSMUSG00000054808",9.84543416759381,9.63941128601564,9.52768641621042,8.91829037265886,9.21136753032969,8.73727468799786
"ENSMUSG00000053565",6.85919991079927,6.41255581630348,6.69219158437071,7.18283294528538,6.95654190641015,6.71966860045172
"ENSMUSG00000030589",4.08781243819085,3.79060371273746,4.30265549243084,3.26713839931488,3.03409077711332,3.48418260666201
"ENSMUSG00000030590",4.64832857849277,4.51881240571831,4.52590999627928,3.32361116839818,3.00717404409066,3.66116686821396
"ENSMUSG00000030591",7.83547055411582,8.49196654090334,7.80284595679301,6.70971775796012,6.80811049430778,6.38941079182245
"ENSMUSG00000046410",4.32918139188385,4.56548046521959,4.67325171235447,3.78027103778542,4.28440233150721,4.35537544829344
"ENSMUSG00000030588",4.90418736557258,5.0136195978005,5.22090331997017,4.82497084525624,5.16588594076851,4.6721472640254
"ENSMUSG00000030587",6.80529382528159,5.90641667487404,6.86633443478403,6.32603208836845,5.85811130371038,6.32206775462038
"ENSMUSG00000074227",9.20929962749523,8.87363035726964,9.26461973134809,8.11535526090043,7.74485265873145,8.43766413655943
"ENSMUSG00000037166",5.30416003906007,4.36314485757035,5.67713723864842,4.80329059375251,4.84714880993506,4.40302295872724
"ENSMUSG00000030583",4.99454663561602,5.03772688819787,5.15109946903613,6.24135260327871,6.3151787747672,5.71466179422309
"ENSMUSG00000059975",3.4922548222305,3.61931394433982,3.28035055700012,3.57226720533394,3.3829661659908,3.90405789025192
"ENSMUSG00000074221",7.50086927124936,7.84087224756169,7.50354554975079,7.84885767265096,7.85801715452506,6.98822954963439
"ENSMUSG00000049421",5.19078458921108,5.34765169110332,5.29357238766841,5.72421203043588,5.7190629569064,6.40045751532641
"ENSMUSG00000037029",4.08311310165503,4.61562261173099,4.05284037562902,5.520662744576,5.19599335728544,5.85296972002391
"ENSMUSG00000001794",8.96810773269627,8.39067405315521,8.73540994629096,7.34815001640607,7.43021277762675,7.42284225831527
"ENSMUSG00000006095",6.40786263494013,6.26248180194144,6.13254184175114,5.47775871076568,5.26692173997661,5.39935664152947
"ENSMUSG00000019738",4.31722528720508,3.9436976909535,4.28239258853834,3.28431354312301,3.24692762608854,3.46747166645408
"ENSMUSG00000037020",3.27045306417391,2.45000324779965,3.28035055700012,4.01099860655949,4.44345033974384,3.47306351469843
"ENSMUSG00000013921",3.85403697421119,3.21326013978479,3.58169777446503,4.89372908756871,4.57940144914674,5.43846823971497
"ENSMUSG00000042831",4.40645260546719,3.76417191922891,4.14100673034768,3.38858402578396,3.11195292864935,2.72113788975368
"ENSMUSG00000019737",4.33314484229119,4.10333566300757,4.91617399413213,5.49998295061982,5.37719642717907,4.74328879421317
"ENSMUSG00000074211",3.60144696749961,3.49623871398228,3.49278321667069,3.75995105340583,3.64285630241968,3.64143739778803
"ENSMUSG00000074210",3.31922486485142,3.21975877708353,3.17876995746418,3.54402431237535,3.49570260863603,3.20387688188304
"ENSMUSG00000030579",4.29707558758367,3.52800575980093,4.70404679919732,3.60453329554801,2.90589070825348,3.6757889025788
"ENSMUSG00000006651",4.98953292061037,4.24705599175829,5.87684653823679,5.01357561535584,5.72072075087323,5.43560716779883
"ENSMUSG00000036892",-2.36927523997814,-2.40797774732792,0.747563521291825,5.33395805741183,5.99112306377302,4.449147008241
"ENSMUSG00000036882",2.29097538804725,1.75301412934439,1.93576725645245,3.66260626112772,3.96723053215156,4.39420809398719
"ENSMUSG00000036864",2.73625917419421,1.93779708951381,2.0164985285653,3.40438011469083,3.33614894447109,3.26317406556681
"ENSMUSG00000036845",4.04495695922906,3.7818468115521,4.15444808572145,3.53926293828163,3.4604175472061,3.31391142764373
"ENSMUSG00000036835",5.24648574811135,4.9446787824846,5.36275595281441,4.38725984483658,4.04339423200341,4.43775350348985
"ENSMUSG00000006307",6.32769228625614,6.16651066178742,6.14606192546274,6.18911588973876,6.36849832165915,5.91385639289602
"ENSMUSG00000036751",7.05728904655123,6.62819586522557,7.02048006925853,7.25937855988539,7.12937566659094,7.27222298739809
"ENSMUSG00000006315",4.83878489035094,4.65451817840585,4.62257005588056,5.29917587513092,5.4990875155973,5.07834599979918
"ENSMUSG00000046056",7.65764335319895,7.30493132277539,7.18669612236381,1.69935104240186,1.4222115433695,4.44630705645604
"ENSMUSG00000060962",8.18435405393822,8.09948656773118,7.32486851815794,-1.79463779827181,-0.916110989768528,1.69744778370858
"ENSMUSG00000058239",5.78843259470888,5.62483329447994,5.83850022658731,5.15256078599025,5.1251570286032,5.28161387533367
"ENSMUSG00000090357",4.06416117012621,3.84626354004787,3.80834802980463,2.87211879361299,2.88829664823874,2.63396872688418
"ENSMUSG00000097750",7.37243249653468,7.32202056624583,7.0856605530727,6.08922735623799,5.7695889297133,6.33517624442651
"ENSMUSG00000001247",7.65922287440875,7.70446175945363,7.28570473754836,6.49230493866622,6.31956137176841,6.54551103784757
"ENSMUSG00000009687",5.01689519846547,4.22461361635099,5.7017598316787,2.15022064753573,2.25381401167378,3.30766598481283
"ENSMUSG00000036570",1.69373455754766,0.352834588792656,2.48216210091411,3.72263789493777,3.70112031442497,3.5701787146182
"ENSMUSG00000057092",4.55638515965022,3.47466530203392,3.85848533536615,3.41481556735714,2.92327278648171,3.81439414080831
"ENSMUSG00000001249",4.41395688787929,4.99100340573185,5.58583750482595,6.95690626081729,6.90716525434334,6.08338158969648
"ENSMUSG00000001248",7.25199172405536,6.90162492048612,6.99206383401997,5.8390840143692,5.86861732182776,6.20513742808896
"ENSMUSG00000036459",7.03068926442206,6.74936918803492,7.13225882163432,6.34797985717477,5.91858578110184,5.97818783238091
"ENSMUSG00000052997",5.76661723386581,5.98195229274339,5.5455970332716,6.48798733591986,6.49787953173631,6.4593952218638
"ENSMUSG00000002635",3.85954345051774,3.18032046595649,3.79124077353447,3.92964866182365,3.62526224240495,3.73749250260398
"ENSMUSG00000036427",8.41266986411689,7.69807621620539,8.071116688846,8.3562095492234,8.43318603806487,7.99783822724993
"ENSMUSG00000097660",4.74372269337933,4.91495187140452,3.73866712080343,5.84969920971796,6.02774337639689,5.08931016941027
"ENSMUSG00000085105",6.52077184546696,6.76055509436062,6.22674742497862,5.00841698635217,5.08581989837278,5.42554849628924
"ENSMUSG00000066571",6.82231278940734,7.25873940025562,6.43567048549559,5.54817766308938,5.82612625561562,5.83787975759411
"ENSMUSG00000066568",6.16154908786436,6.62697401883376,5.94417572478806,6.24647373709734,6.2941776716712,6.48175761742826
"ENSMUSG00000030499",3.38179055123292,3.245464491276,3.3752468969976,3.51521746431498,3.48012680238157,4.20891247178034
"ENSMUSG00000063931",4.81630817413007,4.86192813521116,5.87007330964136,7.31580201035969,7.45557232356949,6.4796758060412
"ENSMUSG00000056216",6.93352685691832,7.1244864112061,6.74793301675828,6.00626210164849,5.66412065399322,5.77815062020848
"ENSMUSG00000034957",7.50219001748828,7.12232020202902,7.12032156051932,6.6485820494676,6.51039339537028,5.769087724031
"ENSMUSG00000001802",2.77173706954893,2.70286802136037,3.04082785792704,3.46086293487658,3.76678329880095,3.30766598481283
"ENSMUSG00000063808",4.81630817413007,4.66169578047889,4.81823437812175,4.6170144158224,4.38191883742147,4.98358475941935
"ENSMUSG00000030494",7.42722795980706,7.32202056624583,7.2682948966763,6.91662765389813,6.40452840915026,6.6845517646195
"ENSMUSG00000023072",3.82618485357131,3.71901345810906,4.04323837651772,4.63497816592993,4.44144101484956,4.59731484455572
"ENSMUSG00000030492",6.49623711439805,6.91169437361908,7.91863775355294,6.52939269425757,6.89179587836769,5.7713587910736
"ENSMUSG00000034875",3.2285113011006,3.33199033499981,2.92011399214096,3.68864056231986,3.97002104567319,3.51161109518765
"ENSMUSG00000034867",6.05998203818,5.79005796087134,5.71240146610962,5.37595496297918,5.05197976227673,5.61828369479517
"ENSMUSG00000030417",5.11454053728611,4.69005433563261,5.11946510751649,5.33670474085145,5.10117466902729,5.81494468271191
"ENSMUSG00000043671",4.44358966347174,5.01174839774456,4.57004293290789,3.80824661044661,3.75064560211628,3.87478481267359
"ENSMUSG00000044452",4.1248660329468,4.36020657744901,3.97921751248584,5.10179552516116,5.26351379735044,5.03363657172111
"ENSMUSG00000096990",3.67823822122449,3.44168797958765,3.72671926749898,4.12660809031378,3.90443270404562,4.25508265321327
"ENSMUSG00000030421",4.22638186153925,4.29091980600477,4.07185475354767,5.19858366909713,5.1524369912987,5.06729786636141
"ENSMUSG00000002068",0.604729551488912,0.991952859560718,1.12060693190604,4.37662241385432,4.62614705999839,4.4548101952613
"ENSMUSG00000054676",4.93580934474581,5.38137475695027,5.53021269866597,6.52698970383587,6.18252271748799,5.88897278573677
"ENSMUSG00000074170",4.57992616048834,4.44862069374954,5.22727753523293,2.84921839150291,3.12703350193199,2.56233085279552
"ENSMUSG00000030423",4.59650904468394,4.30321121190487,4.38857882723248,4.30830022348778,4.03808532061835,4.86524804980235
"ENSMUSG00000108621",4.5393318282194,4.69938465136013,4.21128887833926,4.88437305581044,5.0532960899601,4.77532457612972
"ENSMUSG00000012640",5.56736269902443,5.39435909996306,5.11717874405716,4.21584368559651,4.14072023282815,4.46607031127747
"ENSMUSG00000004610",4.24333001581214,3.21975877708353,4.15444808572145,3.8395682214692,3.57848748329996,4.12969929350194
"ENSMUSG00000004609",6.91843713957131,7.54314503991669,6.3506425731623,2.06002283856415,1.26748894857086,2.20723589397296
"ENSMUSG00000045411",4.95907912406865,4.4206876809751,4.90030551106078,5.27646697473263,5.2691892375607,5.77362628865769
"ENSMUSG00000038695",4.20491278914884,4.26287517482482,4.58996539044863,4.26569786495566,4.46140943108215,4.4688716617516
"ENSMUSG00000008140",5.4984447583497,5.74458878882724,5.19077883909913,5.67513966797734,6.14102979082545,5.57733527741049
"ENSMUSG00000038644",3.14979932508656,2.98815128940086,2.96148442656082,4.98234347474228,5.10117466902729,5.02414512274381
"ENSMUSG00000060601",6.70944742283735,6.28667033300341,6.56627664929885,5.26209022356364,5.2938992934666,4.93173388362628
"ENSMUSG00000030739",8.18682019990778,8.60705005635402,7.97021987761755,7.8591626810427,7.60419899987439,7.30551285430671
"ENSMUSG00000002205",5.42606870298222,6.08343000402496,5.6724733497562,5.53985897011861,5.48452452140683,5.00497281346896
"ENSMUSG00000038539",6.65269617380592,6.77276023960203,6.85745838429119,5.7336209444866,5.68465149616571,5.97128968721268
"ENSMUSG00000109511",4.53589683840408,4.89478809047255,4.68564873850394,5.520662744576,5.72237664206321,5.29272379303824
"ENSMUSG00000038520",5.76515108024278,5.77689759558037,5.59572465973731,5.45392233743181,5.49715425562172,5.08748858452068
"ENSMUSG00000011096",6.89114029541208,6.70431694690236,7.18013964810242,6.46306432283204,6.70133023731234,6.01507003710817
"ENSMUSG00000002963",4.55977176928254,4.78074845212266,4.35792279907846,3.97971001789748,3.86599798112996,3.89158494477176
"ENSMUSG00000038502",7.19269454037159,7.00212021898365,7.12374229725148,7.25575506170809,7.29987261929404,7.02200091371761
"ENSMUSG00000002968",6.82442611259903,6.62513930679223,6.86633443478403,6.73283920778859,6.62813591768765,6.18483531587765
"ENSMUSG00000011658",5.8282925165333,5.43820908945028,5.85505931846072,5.02894174330389,5.03875000390165,5.30060739211407
"ENSMUSG00000060279",6.46947847947036,6.40758345033441,6.37668122524256,6.19442549893184,6.45021122447729,6.03032166289809
"ENSMUSG00000007783",3.08546468333443,3.32597909696595,3.24727873539447,3.4456765310619,3.77956473381503,4.29351409436772
"ENSMUSG00000109324",5.17099120653239,4.98529352344651,5.04684661943457,6.31074695097579,6.02035869510348,6.26599537259423
"ENSMUSG00000087138",3.03768895876502,2.69356027913414,2.90958332464879,3.24391544249758,3.23305545150699,3.46185805999055
"ENSMUSG00000003190",3.84296056632213,3.48549233251828,3.55491844334943,3.8740108529542,3.64634951245778,4.01937587859594
"ENSMUSG00000003184",6.40032650267034,6.26641071243307,6.29002456740647,5.83617535402732,5.46784010709256,5.73342119762986
"ENSMUSG00000038406",7.08046298245531,6.48986770867759,7.13508652744135,6.58069130179226,6.76336910973692,6.38496830935635
"ENSMUSG00000038387",7.72064808537552,7.25201814510206,7.73662061256809,5.20310622778782,4.98320277035361,5.52176381154854
"ENSMUSG00000046574",5.22531596194079,5.00235581872956,5.19295157300511,6.0835153208994,5.97315393515816,5.97917059470835
"ENSMUSG00000007837",5.09366516443629,5.19110857232678,5.26700643089369,4.3578160669441,4.54799711607824,4.41759575981451
"ENSMUSG00000003421",5.64594066891442,5.4451585009651,5.58252667138004,5.04078104220367,5.01597718594632,5.05616447317307
"ENSMUSG00000019539",5.93515757376526,5.51551481561773,6.65642366675011,8.22021958304458,8.57637171699147,9.17805745192886
"ENSMUSG00000109947",3.02794098221346,3.17364131031887,4.04804736444012,6.02341172458203,6.48183861973407,7.02247768009369
"ENSMUSG00000003420",9.12365089101676,9.46696092146003,10.144273568982,9.36477106213112,9.42688432116002,8.8549118419923
"ENSMUSG00000110279",7.34521561312618,6.92716444446166,7.60981977473165,7.49952342042294,7.23232927489685,7.14357252680198
"ENSMUSG00000003429",8.39997227873578,7.92803282793396,8.57452870149946,8.42880084158769,8.28992655647806,8.002920701196
"ENSMUSG00000074129",4.63233401288351,4.23427455674422,4.58996539044863,5.16497781834587,4.91098215053618,5.36968577485312
"ENSMUSG00000110206",4.96164163813647,4.91294812797007,5.20806977315638,0.488296164999689,0.897120498625745,1.71643088707615
"ENSMUSG00000007833",4.47262601548157,4.55523946363037,4.59982439264935,5.4361032043551,5.68550063982818,5.20639687386156
"ENSMUSG00000003423",4.23488082597632,4.31236152825088,4.27420706280147,5.09694340722129,5.06639372908752,5.08200998917401
"ENSMUSG00000030796",4.09249651711367,3.23908087448515,4.03841330499374,5.87731599767787,5.1524369912987,6.34359517837073
"ENSMUSG00000038260",5.22957484338311,5.16609011228994,4.71618310665205,3.59079323892171,3.87495884870159,4.46326351070169
"ENSMUSG00000063511",7.95410126323747,7.78390398435309,7.92551397988355,8.14307930472993,8.00181512825201,8.45419186582975
"ENSMUSG00000003868",4.97184642014253,4.86192813521116,5.16886960952437,5.83228799555304,5.67185399911415,5.536526401243
"ENSMUSG00000003865",5.5177277251857,5.16103393290591,5.54219244162458,6.35544794229789,6.60498462868421,5.68002589546527
"ENSMUSG00000050708",9.35919195461173,9.07466217084042,10.0486848539741,10.3736791383536,10.1200822511554,10.2152605439674
"ENSMUSG00000110350",8.3645874797004,7.96379889701001,8.99510198987668,9.22666609736901,8.92978224257759,9.23264589999818
"ENSMUSG00000003873",6.14134766037137,5.65511767770427,6.52892323481648,6.02511552760367,5.77837127307616,6.03410950896215
"ENSMUSG00000011382",1.59155416274118,1.45552025276722,0.925350640507107,3.22031254319416,3.43640542495226,3.33248715689887
"ENSMUSG00000030824",8.41711108696591,8.43078847592357,8.25860323695311,8.13895451010819,8.26940163285602,8.20608211547897
"ENSMUSG00000040435",7.0116495899284,6.84074050060567,7.24754006952088,5.35036026202505,4.70531297951145,6.09249241909699
"ENSMUSG00000109644",1.16321984084888,0.725877999406873,2.57837741617342,5.26929650748229,5.32910213897802,4.8000058086352
"ENSMUSG00000030826",5.19949522724043,4.21163089620013,4.63860016569951,4.97001267283156,5.05066223246745,5.01459081603056
"ENSMUSG00000044562",4.56652123207675,4.15849918254806,4.99050332003236,3.90024239452738,4.01395045411093,4.34321356349193
"ENSMUSG00000110357",3.67199277839359,2.8525498028953,3.99922053713347,2.87211879361299,3.00717404409066,3.24367788994102
"ENSMUSG00000057342",5.43899947493235,5.37119440695898,5.19077883909913,5.30619972075193,5.5249360943173,4.76624385352431
"ENSMUSG00000059070",8.03145174794538,7.60153987735934,7.96323575331672,7.83508309274545,7.55834823135553,7.86085587552113
"ENSMUSG00000054161",5.44083730325845,5.25735816985726,4.44800323943292,4.379289133728,3.16649428783251,3.6757889025788
"ENSMUSG00000003269",6.52857021602737,6.06279408879986,6.49674606224736,5.76454806751592,5.5816838338039,5.63957385172798
"ENSMUSG00000053801",3.14078245172912,3.36167646554446,2.87752211541649,3.60453329554801,4.03542352089483,3.40448688076141
"ENSMUSG00000002771",6.24596027185681,5.54298309401756,5.26287559044549,2.52247328031778,2.63056302622825,2.86418450751984
"ENSMUSG00000002778",7.31196317179966,7.16166692525576,7.22010455919999,7.47698085177186,7.47975971997235,7.849615081855
"ENSMUSG00000002781",3.44175534022286,3.13290368492912,4.29458445017283,5.17268454095055,5.48257163442046,4.30296409567253
"ENSMUSG00000040212",5.48247380143791,5.00235581872956,5.7948215523419,3.74348645198809,3.9588264596047,5.03363657172111
"ENSMUSG00000030834",-1.26973956642723,0.65091594172565,2.90958332464879,4.88249454637721,5.33668958342847,3.87055403239557
"ENSMUSG00000030835",4.44358966347174,5.063245848641,4.46248461613765,7.65368503423569,7.86159051129608,7.13698286077364
"ENSMUSG00000030838",3.92403217696945,2.90187751525887,4.34234699282401,3.81614099425348,3.82651123094569,3.52243812567201
"ENSMUSG00000040046",9.56920169868821,9.18162138674735,9.5716615041385,2.21136094234963,3.11195292864935,1.99042450489981
"ENSMUSG00000006763",3.52727341140892,3.68184051492055,3.28850139812098,4.0749046385644,4.016652131007,3.9448723530854
"ENSMUSG00000040026",10.1446285586982,9.64990118998455,8.16264721267956,5.30339428468872,2.4820829993469,5.39788750184967
"ENSMUSG00000040017",3.14979932508656,2.96512907148501,2.12970913901329,5.05419375976195,4.96093207181144,4.07926286989098
"ENSMUSG00000014418",5.76661723386581,5.80742042740564,6.56459958425573,6.19820614847718,6.35735161578219,5.87425664314878
"ENSMUSG00000006599",6.11971252265714,6.16398552396502,6.20214935990481,6.6469231435268,6.52848982394297,6.40996339641359
"ENSMUSG00000063229",9.08656566914826,8.90673136459955,8.55860914641335,9.94854165264762,10.0741753513145,9.47197305868902
"ENSMUSG00000014402",6.3207227314413,6.54654171123835,6.50551360695147,5.67622440114189,5.73145022568867,5.85296972002391
"ENSMUSG00000043262",3.50636442164594,3.98243008544221,3.49982076741062,4.28573561819221,4.33723001986142,3.90819168975893
"ENSMUSG00000049516",4.56315044773751,4.96609570136431,4.7282181715724,5.50120764936984,5.8475282169171,5.6703229918655
"ENSMUSG00000010307",3.99078798379599,4.07494222423175,4.90030551106078,3.89652410628127,4.45544787284343,3.95289849362432
"ENSMUSG00000030471",3.52727341140892,3.63398554577577,3.09759695385954,4.26857749673185,4.53109034008336,4.48279739768291
"ENSMUSG00000046179",1.09015637865915,0.761947254114394,1.66231623467331,5.07078618004132,5.20904414155376,5.16726477442185
"ENSMUSG00000052512",5.2548674422223,4.74064006093249,4.68873142138813,4.91041854793965,4.9397363667534,4.93983324547931
"ENSMUSG00000039745",3.99078798379599,4.45964420519195,5.14886273209059,4.38460783114698,4.39235806561011,4.27122034989794
"ENSMUSG00000030505",2.82899438715813,2.65571692798947,2.43887800318531,4.24829831687878,4.25724491707406,4.03079568788704
"ENSMUSG00000033790",3.65942019302232,3.40793918823311,3.47860428150093,3.74348645198809,3.57115483706549,3.66605736456103
"ENSMUSG00000030447",6.70410127310592,6.85490010758164,6.57796183355758,6.49538104866081,6.65135622980867,6.56396934819127
"ENSMUSG00000030452",5.7474400235496,5.77027211876533,5.72146080539709,5.54342999927081,5.65374461856242,5.72524395688246
"ENSMUSG00000030451",5.83389794385074,6.49322437617808,6.0023211079398,5.98190489895507,6.18252271748799,5.74039355936453
"ENSMUSG00000025324",5.92600172681922,5.99337586974437,5.85093732982553,4.28573561819221,4.18702692046258,4.51838750520792
"ENSMUSG00000025326",5.82266522498766,5.69763980731649,5.93641580447006,6.31910436777738,6.38793062000243,6.64732279634764
"ENSMUSG00000108880",3.79778442776978,3.11906477746406,4.06712460163527,3.59538781299896,3.26975555554281,4.06452256244517
"ENSMUSG00000100826",2.74818234157003,3.10509183491145,2.07421402642159,4.38990699244328,4.62968091367195,4.42338391217591
"ENSMUSG00000033585",5.95586956759276,5.62850116520362,5.61691717135393,5.58906649420224,5.32256670292807,6.48037007700787
"ENSMUSG00000052040",6.86673895192194,6.99645425179566,6.39283805793572,5.35443184057197,5.36770497820177,4.92358879471744
"ENSMUSG00000030522",5.0701104364574,5.38427028233948,6.09701697594585,6.11345454254646,5.91424575765069,5.48763982145061
"ENSMUSG00000030521",4.09716543717852,4.36314485757035,4.13649830467593,4.65492357634143,4.36081099870536,5.04869419089828
"ENSMUSG00000033429",4.28075071703679,3.66764995748545,4.07656944741972,3.90765034426165,3.56378473142848,3.92868486162301
"ENSMUSG00000070520",4.84989328048402,4.85150399274375,4.94996839612954,4.59653417383869,4.15059329131501,4.8779497756414
"ENSMUSG00000030516",7.91596182576837,8.19183180543437,7.27702607878852,6.55438535545746,6.67420872112213,6.76993979318121
"ENSMUSG00000078681",3.82054931890187,3.93187225555671,3.58169777446503,3.94772778363699,4.12828312958993,4.15774771115384
"ENSMUSG00000030513",3.95522679857305,3.58951539706151,3.15221653842286,2.72053637229248,3.21904859351311,3.81439414080831
"ENSMUSG00000030512",4.53589683840408,4.43192586859788,4.40366597169077,5.37595496297918,5.16710237848045,5.52311212476901
"ENSMUSG00000075701",5.99016058868243,5.74684036172419,5.86871483963432,6.27610929652555,6.21934179441664,6.61227838307291
"ENSMUSG00000032640",6.08487714716631,6.27345590026328,6.41720373683678,5.24464684684323,5.40530176485942,5.67881659527637
"ENSMUSG00000015133",5.14417038684589,4.78513688148628,4.51899886909449,3.658221166442,3.99763327688105,4.56626011997488
"ENSMUSG00000030509",3.26216169054251,3.62422107506023,3.35210156034974,4.06830944974911,3.97558593219072,4.07191154167454
"ENSMUSG00000058145",-1.26973956642723,-0.623706438383355,-0.428286314107593,3.24975632108664,4.03008514277452,5.04494449407427
"ENSMUSG00000043831",3.65942019302232,4.29091980600477,3.84196574600745,4.32222595941909,4.73678518711771,3.89575458652071
